"ID","DocType","Field Type","Is System Generated","Module (for export)","Label","Placeholder","Fieldname","Insert After","Length","Link Filters","Precision","Hide Seconds","Hide Days","Options","Sort Options","Fetch From","Fetch on Save if Empty","Collapsible","Collapsible Depends On","Default Value","Depends On","Mandatory Depends On","Read Only Depends On","Non Negative","Is Mandatory Field","Unique","Is Virtual","Read Only","Ignore User Permissions","Hidden","Print Hide","Print Hide If No Value","Print Width","No Copy","Allow on Submit","In List View","In Standard Filter","In Global Search","In Preview","Bold","Report Hide","Index","Allow in Quick Entry","Ignore XSS Filter","Translatable","Hide Border","Show Dashboard","Field Description","Permission Level","Width","Columns"
"Purchase Order-gst_category","Purchase Order","Data",1,"GST India","GST Category","","gst_category","supplier_gstin",0,"","",0,0,"",0,"supplier_address.gst_category",0,0,"","","","","",0,0,0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Purchase Order-supplier_gstin","Purchase Order","Data",1,"GST India","Supplier GSTIN","","supplier_gstin","address_display",0,"","",0,0,"",0,"supplier_address.gstin",0,0,"","","","","",0,0,0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Supplier-gst_category","Supplier","Select",1,"GST India","GST Category","","gst_category","tax_details_column_break",0,"","",0,0,"Registered Regular
Registered Composition
Unregistered
SEZ
Overseas
Deemed Export
UIN Holders
Tax Deductor
Tax Collector
Input Service Distributor",0,"",0,0,"","Unregistered","","","",0,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Supplier-tax_details_column_break","Supplier","Column Break",1,"GST India","","","tax_details_column_break","pan",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Supplier-gstin","Supplier","Autocomplete",1,"GST India","GSTIN / UIN","","gstin","tax_details_section",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Supplier-tax_details_section","Supplier","Section Break",1,"GST India","Tax Details","","tax_details_section","tax_tab",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Customer-gst_category","Customer","Select",1,"GST India","GST Category","","gst_category","tax_details_column_break",0,"","",0,0,"Registered Regular
Registered Composition
Unregistered
SEZ
Overseas
Deemed Export
UIN Holders
Tax Deductor
Tax Collector
Input Service Distributor",0,"",0,0,"","Unregistered","","","",0,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Customer-tax_details_column_break","Customer","Column Break",1,"GST India","","","tax_details_column_break","pan",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Customer-gstin","Customer","Autocomplete",1,"GST India","GSTIN / UIN","","gstin","tax_details_section",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Customer-tax_details_section","Customer","Section Break",1,"GST India","Tax Details","","tax_details_section","tax_tab",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-registration_details_for_printing","Company","Table",1,"GST India","Registration Details","","registration_details_for_printing","bank_details_for_printing",0,"","",0,0,"Company Print Options",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-bank_details_for_printing","Company","Table",1,"GST India","Bank Details","","bank_details_for_printing","logo_for_printing",0,"","",0,0,"Company Print Options",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-logo_for_printing","Company","Attach",1,"GST India","Company Logo","","logo_for_printing","show_physical_signature",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-show_physical_signature","Company","Check",1,"GST India","Enable Physical Signature","","show_physical_signature","print_options",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-print_options","Company","Tab Break",1,"GST India","Print Options","","print_options","dashboard_tab",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-default_gst_expense_account","Company","Link",1,"GST India","Default GST Expense Account","","default_gst_expense_account","default_customs_expense_account",0,"","",0,0,"Account",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-default_customs_payable_account","Company","Link",1,"GST India","Default Customs Duty Payable Account","","default_customs_payable_account","default_finance_book",0,"","",0,0,"Account",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-default_customs_expense_account","Company","Link",1,"GST India","Default Customs Duty Expense Account","","default_customs_expense_account","unrealized_profit_loss_account",0,"","",0,0,"Account",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-default_gst_rate","Company","Select",1,"GST India","Default GST Rate","","default_gst_rate","country",0,"","",0,0,"0.0
0.25
0.1
1.0
1.5
3.0
5.0
6.0
7.5
12.0
18.0
28.0",0,"",0,0,"","18.0","eval:doc.country == 'India' && doc.__islocal","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sales / Purchase Taxes and Charges Template will be created based on this GST Rate",0,"",0
"Company-gst_category","Company","Select",1,"GST India","GST Category","","gst_category","tax_details_column_break",0,"","",0,0,"Registered Regular
Registered Composition
Unregistered
SEZ
Overseas
Deemed Export
UIN Holders
Tax Deductor
Tax Collector
Input Service Distributor",0,"",0,0,"","Unregistered","","","",0,1,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-tax_details_column_break","Company","Column Break",1,"GST India","","","tax_details_column_break","pan",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-gstin","Company","Autocomplete",1,"GST India","GSTIN / UIN","","gstin","tax_details_section",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Company-tax_details_section","Company","Section Break",1,"GST India","Tax Details","","tax_details_section","parent_company",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-ewaybill","Stock Entry","Data",1,"GST India","e-Waybill No.","","ewaybill","asset_repair",0,"","",0,0,"",0,"",0,0,"","","eval: doc.docstatus === 1 && (doc.ewaybill || doc.e_waybill_status !== 'Not Applicable')","","",0,0,0,0,1,0,0,0,0,"",1,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-gst_vehicle_type","Stock Entry","Select",1,"GST India","GST Vehicle Type","","gst_vehicle_type","lr_date",0,"","",0,0,"Regular
Over Dimensional Cargo (ODC)",0,"",0,0,"","Regular","eval:[""Road"", ""Ship""].includes(doc.mode_of_transport)","","eval: doc.mode_of_transport == 'Ship'",0,0,0,0,0,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-mode_of_transport","Stock Entry","Select",1,"GST India","Mode of Transport","","mode_of_transport","transporter_name",0,"","",0,0,"
Road
Air
Rail
Ship",0,"",0,0,"","Road","","","",0,0,0,0,0,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-gst_transporter_id","Stock Entry","Data",1,"GST India","GST Transporter ID","","gst_transporter_id","transporter",0,"","",0,0,"",0,"transporter.gst_transporter_id",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-distance","Stock Entry","Int",1,"GST India","Distance (in km)","","distance","vehicle_no",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Set as zero to update distance as per the e-Waybill portal (if available)",0,"",0
"Stock Entry-lr_date","Stock Entry","Date",1,"GST India","Transport Receipt Date","","lr_date","mode_of_transport",0,"","",0,0,"",0,"",0,0,"","Today","","","",0,0,0,0,0,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-transporter_name","Stock Entry","Small Text",1,"GST India","Transporter Name","","transporter_name","transporter_col_break",0,"","",0,0,"",0,"transporter.supplier_name",0,0,"","","","","",0,0,0,0,1,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-transporter_col_break","Stock Entry","Column Break",1,"GST India","","","transporter_col_break","distance",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-vehicle_no","Stock Entry","Data",1,"GST India","Vehicle No","","vehicle_no","lr_no",15,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-lr_no","Stock Entry","Data",1,"GST India","Transport Receipt No","","lr_no","gst_transporter_id",30,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-transporter","Stock Entry","Link",1,"GST India","Transporter","","transporter","transporter_info",0,"","",0,0,"Supplier",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",1,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-transporter_info","Stock Entry","Section Break",1,"GST India","Transporter Info","","transporter_info","ship_to_address_display",0,"","",0,0,"",0,"",0,1,"transporter","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-doc_references","Stock Entry","Table",1,"GST India","Original Document References","","doc_references","fetch_original_doc_ref",0,"","",0,0,"Dynamic Link",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-fetch_original_doc_ref","Stock Entry","Button",1,"GST India","Fetch Original Document Reference","","fetch_original_doc_ref","section_break_ref_doc",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-section_break_ref_doc","Stock Entry","Section Break",1,"GST India","References","","section_break_ref_doc","value_difference",0,"","",0,0,"",0,"",0,0,"","","eval:doc.purpose === 'Material Transfer' && doc.is_return","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-ship_to_address_display","Stock Entry","Text Editor",1,"GST India","Ship To Address","","ship_to_address_display","ship_to_address",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,1,1,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-ship_to_address","Stock Entry","Link",1,"GST India","Ship To","","ship_to_address","cb_shipping_address",0,"","",0,0,"Address",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-cb_shipping_address","Stock Entry","Column Break",1,"GST India","","","cb_shipping_address","ship_from_address_display",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-ship_from_address_display","Stock Entry","Text Editor",1,"GST India","Ship From Address","","ship_from_address_display","ship_from_address",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,1,1,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-ship_from_address","Stock Entry","Link",1,"GST India","Ship From","","ship_from_address","section_break_shipping_address",0,"","",0,0,"Address",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-section_break_shipping_address","Stock Entry","Section Break",1,"GST India","","","section_break_shipping_address","place_of_supply",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-place_of_supply","Stock Entry","Autocomplete",1,"GST India","Destination of Supply","","place_of_supply","bill_to_gst_category",0,"","",0,0,"01-Jammu and Kashmir
02-Himachal Pradesh
03-Punjab
04-Chandigarh
05-Uttarakhand
06-Haryana
07-Delhi
08-Rajasthan
09-Uttar Pradesh
10-Bihar
11-Sikkim
12-Arunachal Pradesh
13-Nagaland
14-Manipur
15-Mizoram
16-Tripura
17-Meghalaya
18-Assam
19-West Bengal
20-Jharkhand
21-Odisha
22-Chhattisgarh
23-Madhya Pradesh
24-Gujarat
26-Dadra and Nagar Haveli and Daman and Diu
27-Maharashtra
29-Karnataka
30-Goa
31-Lakshadweep Islands
32-Kerala
33-Tamil Nadu
34-Puducherry
35-Andaman and Nicobar Islands
36-Telangana
37-Andhra Pradesh
38-Ladakh
96-Other Countries
97-Other Territory",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-bill_to_gst_category","Stock Entry","Data",1,"GST India","Bill To GST Category","","bill_to_gst_category","bill_to_gstin",0,"","",0,0,"",0,"bill_to_address.gst_category",0,0,"","","","","",0,0,0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-bill_to_gstin","Stock Entry","Data",1,"GST India","Bill To GSTIN","","bill_to_gstin","bill_to_address_display",0,"","",0,0,"",0,"bill_to_address.gstin",0,0,"","","","","",0,0,0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-bill_to_address_display","Stock Entry","Text Editor",1,"GST India","Bill To Address","","bill_to_address_display","bill_to_address",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,1,1,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-bill_to_address","Stock Entry","Link",1,"GST India","Bill To","","bill_to_address","cb_billing_address",0,"","",0,0,"Address",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-cb_billing_address","Stock Entry","Column Break",1,"GST India","","","cb_billing_address","bill_from_gst_category",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-bill_from_gst_category","Stock Entry","Data",1,"GST India","Bill From GST Category","","bill_from_gst_category","bill_from_gstin",0,"","",0,0,"",0,"bill_from_address.gst_category",0,0,"","","","","",0,0,0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-bill_from_gstin","Stock Entry","Data",1,"GST India","Bill From GSTIN","","bill_from_gstin","bill_from_address_display",0,"","",0,0,"",0,"bill_from_address.gstin",0,0,"","","","","",0,0,0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-bill_from_address_display","Stock Entry","Text Editor",1,"GST India","Bill From Address","","bill_from_address_display","bill_from_address",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,1,1,0,0,0,0,"",0,1,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-bill_from_address","Stock Entry","Link",1,"GST India","Bill From","","bill_from_address","section_break_addresses_contact",0,"","",0,0,"Address",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-section_break_addresses_contact","Stock Entry","Section Break",1,"GST India","e-Waybill Address","","section_break_addresses_contact","tab_break_ewaybill",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,1,0,"",0,"",0
"Stock Entry-tab_break_ewaybill","Stock Entry","Tab Break",1,"GST India","E-Waybill Info","","tab_break_ewaybill","address_display",0,"","",0,0,"",0,"",0,0,"","","eval: india_compliance.is_e_waybill_applicable_for_subcontracting(doc)","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-section_break_taxes","Stock Entry","Section Break",1,"GST India","Taxes","","section_break_taxes","get_stock_and_rate",0,"","",0,0,"",0,"",0,0,"","","eval: india_compliance.is_e_waybill_applicable_for_subcontracting(doc)","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-base_grand_total","Stock Entry","Currency",1,"GST India","Grand Total","","base_grand_total","cb_grand_total",0,"","",0,0,"currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-cb_grand_total","Stock Entry","Column Break",1,"GST India","","","cb_grand_total","total_taxes",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-total_taxes","Stock Entry","Currency",1,"GST India","Total Estimated Taxes","","total_taxes","section_break_total",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-section_break_total","Stock Entry","Section Break",1,"GST India","","","section_break_total","taxes",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-taxes","Stock Entry","Table",1,"GST India","Estimated Taxes","","taxes","taxes_and_charges",0,"","",0,0,"India Compliance Taxes and Charges",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-taxes_and_charges","Stock Entry","Link",1,"GST India","Taxes and Charges Template","","taxes_and_charges","tax_category",0,"","",0,0,"Sales Taxes and Charges Template",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Stock Entry-tax_category","Stock Entry","Link",1,"GST India","Tax Category","","tax_category","section_break_taxes",0,"","",0,0,"Tax Category",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-base_grand_total","Subcontracting Receipt","Currency",1,"GST India","Grand Total","","base_grand_total","cb_grand_total",0,"","",0,0,"currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-cb_grand_total","Subcontracting Receipt","Column Break",1,"GST India","","","cb_grand_total","total_taxes",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-total_taxes","Subcontracting Receipt","Currency",1,"GST India","Total Estimated Taxes","","total_taxes","section_break_total",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-section_break_total","Subcontracting Receipt","Section Break",1,"GST India","","","section_break_total","taxes",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-taxes","Subcontracting Receipt","Table",1,"GST India","Estimated Taxes","","taxes","taxes_and_charges",0,"","",0,0,"India Compliance Taxes and Charges",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-taxes_and_charges","Subcontracting Receipt","Link",1,"GST India","Taxes and Charges Template","","taxes_and_charges","tax_category",0,"","",0,0,"Sales Taxes and Charges Template",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-tax_category","Subcontracting Receipt","Link",1,"GST India","Tax Category","","tax_category","section_break_taxes",0,"","",0,0,"Tax Category",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order-base_grand_total","Subcontracting Order","Currency",1,"GST India","Grand Total","","base_grand_total","cb_grand_total",0,"","",0,0,"currency",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order-cb_grand_total","Subcontracting Order","Column Break",1,"GST India","","","cb_grand_total","total_taxes",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order-total_taxes","Subcontracting Order","Currency",1,"GST India","Total Estimated Taxes","","total_taxes","section_break_total",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,1,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order-section_break_total","Subcontracting Order","Section Break",1,"GST India","","","section_break_total","taxes",0,"","",0,0,"",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order-taxes","Subcontracting Order","Table",1,"GST India","Estimated Taxes","","taxes","taxes_and_charges",0,"","",0,0,"India Compliance Taxes and Charges",0,"",0,0,"","","","","",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order-taxes_and_charges","Subcontracting Order","Link",1,"GST India","Taxes and Charges Template","","taxes_and_charges","tax_category",0,"","",0,0,"Sales Taxes and Charges Template",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order-tax_category","Subcontracting Order","Link",1,"GST India","Tax Category","","tax_category","section_break_taxes",0,"","",0,0,"Tax Category",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-place_of_supply","Subcontracting Receipt","Autocomplete",1,"GST India","Destination of Supply","","place_of_supply","company_gstin",0,"","",0,0,"01-Jammu and Kashmir
02-Himachal Pradesh
03-Punjab
04-Chandigarh
05-Uttarakhand
06-Haryana
07-Delhi
08-Rajasthan
09-Uttar Pradesh
10-Bihar
11-Sikkim
12-Arunachal Pradesh
13-Nagaland
14-Manipur
15-Mizoram
16-Tripura
17-Meghalaya
18-Assam
19-West Bengal
20-Jharkhand
21-Odisha
22-Chhattisgarh
23-Madhya Pradesh
24-Gujarat
26-Dadra and Nagar Haveli and Daman and Diu
27-Maharashtra
29-Karnataka
30-Goa
31-Lakshadweep Islands
32-Kerala
33-Tamil Nadu
34-Puducherry
35-Andaman and Nicobar Islands
36-Telangana
37-Andhra Pradesh
38-Ladakh
96-Other Countries
97-Other Territory",0,"",0,0,"","","","","",0,0,0,0,0,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-company_gstin","Subcontracting Receipt","Data",1,"GST India","Company GSTIN","","company_gstin","billing_address_display",0,"","",0,0,"",0,"company.gstin",0,0,"","","","","",0,0,0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-gst_category","Subcontracting Receipt","Data",1,"GST India","GST Category","","gst_category","supplier_gstin",0,"","",0,0,"",0,"supplier_address.gst_category",0,0,"","","","","",0,0,0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Receipt-supplier_gstin","Subcontracting Receipt","Data",1,"GST India","Job Worker GSTIN","","supplier_gstin","address_display",0,"","",0,0,"",0,"supplier_address.gstin",0,0,"","","","","",0,0,0,0,1,0,0,1,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"",0,"",0
"Subcontracting Order-place_of_supply","Subcontracting Order","Autocomplete",1,"GST India","Destination of Supply","","place_of_supply","company_gstin",0,"","",0,0,"01-Jammu and Kashmir
02-Himachal Pradesh
03-Punjab
04-Chandigarh
05-Uttarakhand
